,Unnamed: 0,Symbol,Start,End,Company Name,Accord Code,Prev Date,Curr Price,Curr Date,Prev Price,Returns,Diff
942,942,BOSCHLTD,2015-07-31,2015-08-27,Bosch Ltd.,100530,2015-07-31,23122.8,2015-08-27,24669.7,-0.06270445120937837,27 days
943,943,KOTAKBANK,2015-07-31,2015-08-27,Kotak Mahindra Bank Ltd.,100247,2015-07-31,650.4,2015-08-27,699.55,-0.07025945250518187,27 days
944,944,DABUR,2015-07-31,2015-08-27,Dabur India Ltd.,100096,2015-07-31,284.45,2015-08-27,295.05,-0.03592611421792924,27 days
945,945,HINDPETRO,2015-07-31,2015-08-27,Hindustan Petroleum Corporation Ltd.,100104,2015-07-31,184.72,2015-08-27,206.1,-0.10373605046094127,27 days
946,946,BHARATFORG,2015-07-31,2015-08-27,Bharat Forge Ltd.,100493,2015-07-31,589.88,2015-08-27,575.78,0.024488519920803125,27 days
947,947,HINDUNILVR,2015-07-31,2015-08-27,Hindustan Unilever Ltd.,100696,2015-07-31,857.95,2015-08-27,924.05,-0.07153292570748326,27 days
948,948,MARUTI,2015-07-31,2015-08-27,Maruti Suzuki India Ltd.,132500,2015-07-31,4203.05,2015-08-27,4334.7,-0.030371190624495267,27 days
949,949,UPL,2015-07-31,2015-08-27,UPL Ltd.,112070,2015-07-31,345.8,2015-08-27,359.43,-0.03792115293659404,27 days
950,950,CIPLA,2015-07-31,2015-08-27,Cipla Ltd.,100087,2015-07-31,660.9,2015-08-27,710.95,-0.07039876221956547,27 days
951,951,STAR,2015-07-31,2015-08-27,Strides Pharma Science Ltd.,132531,2015-07-31,1157.55,2015-08-27,1282.45,-0.09739171117782376,27 days
952,952,BHARATFIN,2015-07-31,2015-08-27,Bharat Financial Inclusion Ltd. - (Amalgamated),210779,2015-07-31,476.5,2015-08-27,581.85,-0.18106041075878665,27 days
953,953,MRF,2015-07-31,2015-08-27,MRF Ltd.,100290,2015-07-31,40904.0,2015-08-27,41136.9,-0.00566158363901999,27 days
954,954,COLPAL,2015-07-31,2015-08-27,Colgate-Palmolive (India) Ltd.,100830,2015-07-31,969.08,2015-08-27,1001.2,-0.032081502197363165,27 days
955,955,BEL,2015-07-31,2015-08-27,Bharat Electronics Ltd.,100049,2015-07-31,38.0,2015-08-27,44.4,-0.14414414414414412,27 days
956,956,BPCL,2015-07-31,2015-08-27,Bharat Petroleum Corporation Ltd.,100547,2015-07-31,293.45,2015-08-27,310.9,-0.05612737214538434,27 days
957,957,AXISBANK,2015-07-31,2015-08-27,Axis Bank Ltd.,132215,2015-07-31,509.2,2015-08-27,577.25,-0.11788653096578608,27 days
958,958,MINDTREE,2015-07-31,2015-08-27,Mindtree Ltd. - (Amalgamated),132819,2015-07-31,665.0,2015-08-27,642.42,0.03514834531926161,27 days
959,959,SIEMENS,2015-07-31,2015-08-27,Siemens Ltd.,100550,2015-07-31,1251.4,2015-08-27,1463.15,-0.14472200389570447,27 days
960,960,BRITANNIA,2015-08-28,2015-09-24,Britannia Industries Ltd.,100825,2015-08-28,1444.3,2015-09-24,1494.25,-0.03342814120796389,27 days
961,961,BAJFINANCE,2015-08-28,2015-09-24,Bajaj Finance Ltd.,100034,2015-08-28,486.83,2015-09-24,507.94,-0.04156002677481595,27 days
962,962,EICHERMOT,2015-08-28,2015-09-24,Eicher Motors Ltd.,105200,2015-08-28,1777.5,2015-09-24,1896.44,-0.06271751281348213,27 days
963,963,AJANTPHARM,2015-08-28,2015-09-24,Ajanta Pharma Ltd.,132331,2015-08-28,1425.9,2015-09-24,1432.6,-0.004676811391874786,27 days
964,964,PAGEIND,2015-08-28,2015-09-24,Page Industries Ltd.,132827,2015-08-28,13362.6,2015-09-24,14196.6,-0.05874646042010059,27 days
965,965,SRF,2015-08-28,2015-09-24,SRF Ltd.,103806,2015-08-28,225.64,2015-09-24,241.48,-0.06559549445088622,27 days
966,966,WOCKPHARMA,2015-08-28,2015-09-24,Wockhardt Ltd.,132300,2015-08-28,1366.8,2015-09-24,1359.55,0.005332646831672245,27 days
967,967,PIDILITIND,2015-08-28,2015-09-24,Pidilite Industries Ltd.,100331,2015-08-28,554.75,2015-09-24,568.75,-0.024615384615384615,27 days
968,968,LUPIN,2015-08-28,2015-09-24,Lupin Ltd.,100257,2015-08-28,1990.15,2015-09-24,1868.7,0.06499170546369136,27 days
969,969,AUROPHARMA,2015-08-28,2015-09-24,Aurobindo Pharma Ltd.,124804,2015-08-28,742.0,2015-09-24,757.45,-0.020397385966070426,27 days
970,970,ASHOKLEY,2015-08-28,2015-09-24,Ashok Leyland Ltd.,100477,2015-08-28,91.1,2015-09-24,92.6,-0.016198704103671708,27 days
971,971,GLENMARK,2015-08-28,2015-09-24,Glenmark Pharmaceuticals Ltd.,132296,2015-08-28,1005.65,2015-09-24,1177.4,-0.14587226091387812,27 days
972,972,BOSCHLTD,2015-08-28,2015-09-24,Bosch Ltd.,100530,2015-08-28,20306.75,2015-09-24,23670.3,-0.14210001563140304,27 days
973,973,KOTAKBANK,2015-08-28,2015-09-24,Kotak Mahindra Bank Ltd.,100247,2015-08-28,654.45,2015-09-24,647.9,0.010109584812471166,27 days
974,974,DABUR,2015-08-28,2015-09-24,Dabur India Ltd.,100096,2015-08-28,274.9,2015-09-24,281.5,-0.02344582593250452,27 days
975,975,HINDPETRO,2015-08-28,2015-09-24,Hindustan Petroleum Corporation Ltd.,100104,2015-08-28,172.53,2015-09-24,179.46,-0.03861584754262792,27 days
976,976,BHARATFORG,2015-08-28,2015-09-24,Bharat Forge Ltd.,100493,2015-08-28,451.5,2015-09-24,590.25,-0.23506988564167725,27 days
977,977,HINDUNILVR,2015-08-28,2015-09-24,Hindustan Unilever Ltd.,100696,2015-08-28,781.65,2015-09-24,859.5,-0.09057591623036652,27 days
978,978,MARUTI,2015-08-28,2015-09-24,Maruti Suzuki India Ltd.,132500,2015-08-28,4566.55,2015-09-24,4231.25,0.07924372230428364,27 days
979,979,UPL,2015-08-28,2015-09-24,UPL Ltd.,112070,2015-08-28,310.97,2015-09-24,348.73,-0.10827861095976828,27 days
980,980,CIPLA,2015-08-28,2015-09-24,Cipla Ltd.,100087,2015-08-28,643.05,2015-09-24,662.8,-0.029797827398913703,27 days
981,981,STAR,2015-08-28,2015-09-24,Strides Pharma Science Ltd.,132531,2015-08-28,1236.95,2015-09-24,1192.1,0.03762268266085072,27 days
982,982,BHARATFIN,2015-08-28,2015-09-24,Bharat Financial Inclusion Ltd. - (Amalgamated),210779,2015-08-28,392.65,2015-09-24,464.4,-0.15450043066322136,27 days
983,983,MRF,2015-08-28,2015-09-24,MRF Ltd.,100290,2015-08-28,41238.95,2015-09-24,41071.0,0.004089260061844052,27 days
984,984,COLPAL,2015-08-28,2015-09-24,Colgate-Palmolive (India) Ltd.,100830,2015-08-28,953.75,2015-09-24,975.6,-0.02239647396473967,27 days
985,985,BEL,2015-08-28,2015-09-24,Bharat Electronics Ltd.,100049,2015-08-28,39.07,2015-09-24,38.86,0.005404014410705117,27 days
986,986,BPCL,2015-08-28,2015-09-24,Bharat Petroleum Corporation Ltd.,100547,2015-08-28,293.67,2015-09-24,287.72,0.02067982761017652,27 days
987,987,AXISBANK,2015-08-28,2015-09-24,Axis Bank Ltd.,132215,2015-08-28,514.05,2015-09-24,511.05,0.005870267097152809,27 days
988,988,MINDTREE,2015-08-28,2015-09-24,Mindtree Ltd. - (Amalgamated),132819,2015-08-28,780.38,2015-09-24,702.47,0.11090865090324137,27 days
989,989,SIEMENS,2015-08-28,2015-09-24,Siemens Ltd.,100550,2015-08-28,1312.2,2015-09-24,1283.75,0.022161635832521943,27 days
990,990,BRITANNIA,2015-09-25,2015-10-29,Britannia Industries Ltd.,100825,2015-09-28,1594.97,2015-10-29,1468.15,0.08638081939856276,31 days
991,991,BAJFINANCE,2015-09-25,2015-10-29,Bajaj Finance Ltd.,100034,2015-09-28,516.2,2015-10-29,485.1,0.0641104926819213,31 days
992,992,EICHERMOT,2015-09-25,2015-10-29,Eicher Motors Ltd.,105200,2015-09-28,1741.6,2015-10-29,1739.28,0.001333885285865379,31 days
993,993,AJANTPHARM,2015-09-25,2015-10-29,Ajanta Pharma Ltd.,132331,2015-09-28,1587.3,2015-10-29,1449.6,0.09499172185430467,31 days
994,994,PAGEIND,2015-09-25,2015-10-29,Page Industries Ltd.,132827,2015-09-28,14286.5,2015-10-29,13219.0,0.08075497390120281,31 days
995,995,SRF,2015-09-25,2015-10-29,SRF Ltd.,103806,2015-09-28,271.76,2015-10-29,225.16,0.20696393675608454,31 days
996,996,WOCKPHARMA,2015-09-25,2015-10-29,Wockhardt Ltd.,132300,2015-09-28,1599.5,2015-10-29,1418.1,0.12791763627388766,31 days
997,997,PIDILITIND,2015-09-25,2015-10-29,Pidilite Industries Ltd.,100331,2015-09-28,569.4,2015-10-29,557.25,0.021803499327052448,31 days
998,998,LUPIN,2015-09-25,2015-10-29,Lupin Ltd.,100257,2015-09-28,1920.15,2015-10-29,2035.7,-0.056761801837205854,31 days
999,999,AUROPHARMA,2015-09-25,2015-10-29,Aurobindo Pharma Ltd.,124804,2015-09-28,844.5,2015-10-29,749.55,0.1266760056033621,31 days
1000,1000,ASHOKLEY,2015-09-25,2015-10-29,Ashok Leyland Ltd.,100477,2015-09-28,93.75,2015-10-29,90.95,0.03078614623419458,31 days
1001,1001,GLENMARK,2015-09-25,2015-10-29,Glenmark Pharmaceuticals Ltd.,132296,2015-09-28,942.7,2015-10-29,1004.85,-0.061850027367268724,31 days
1002,1002,BOSCHLTD,2015-09-25,2015-10-29,Bosch Ltd.,100530,2015-09-25,21067.45,2015-10-29,20306.75,0.037460450342866325,34 days
1003,1003,KOTAKBANK,2015-09-25,2015-10-29,Kotak Mahindra Bank Ltd.,100247,2015-09-28,664.05,2015-10-29,644.8,0.02985421836228288,31 days
1004,1004,DABUR,2015-09-25,2015-10-29,Dabur India Ltd.,100096,2015-09-28,272.4,2015-10-29,276.05,-0.013222242347400956,31 days
1005,1005,HINDPETRO,2015-09-25,2015-10-29,Hindustan Petroleum Corporation Ltd.,100104,2015-09-28,168.21,2015-10-29,173.22,-0.028922757187391703,31 days
1006,1006,BHARATFORG,2015-09-25,2015-10-29,Bharat Forge Ltd.,100493,2015-09-28,407.1,2015-10-29,454.88,-0.10503869152303899,31 days
1007,1007,HINDUNILVR,2015-09-25,2015-10-29,Hindustan Unilever Ltd.,100696,2015-09-28,801.35,2015-10-29,792.6,0.01103961645218269,31 days
1008,1008,MARUTI,2015-09-25,2015-10-29,Maruti Suzuki India Ltd.,132500,2015-09-28,4440.0,2015-10-29,4552.4,-0.02469027326245489,31 days
1009,1009,UPL,2015-09-25,2015-10-29,UPL Ltd.,112070,2015-09-28,317.13,2015-10-29,304.37,0.041922659920491476,31 days
1010,1010,CIPLA,2015-09-25,2015-10-29,Cipla Ltd.,100087,2015-09-28,691.5,2015-10-29,645.2,0.07176069435833843,31 days
1011,1011,STAR,2015-09-25,2015-10-29,Strides Pharma Science Ltd.,132531,2015-09-28,1299.45,2015-10-29,1228.45,0.0577964101103016,31 days
1012,1012,BHARATFIN,2015-09-25,2015-10-29,Bharat Financial Inclusion Ltd. - (Amalgamated),210779,2015-09-25,433.4,2015-10-29,392.65,0.10378199414236598,34 days
1013,1013,MRF,2015-09-25,2015-10-29,MRF Ltd.,100290,2015-09-28,40645.0,2015-10-29,40839.6,-0.00476498300668955,31 days
1014,1014,COLPAL,2015-09-25,2015-10-29,Colgate-Palmolive (India) Ltd.,100830,2015-09-28,975.2,2015-10-29,942.8,0.0343657191344931,31 days
1015,1015,BEL,2015-09-25,2015-10-29,Bharat Electronics Ltd.,100049,2015-09-28,40.61,2015-10-29,38.72,0.0488119834710744,31 days
1016,1016,BPCL,2015-09-25,2015-10-29,Bharat Petroleum Corporation Ltd.,100547,2015-09-28,293.0,2015-10-29,296.25,-0.010970464135021098,31 days
1017,1017,AXISBANK,2015-09-25,2015-10-29,Axis Bank Ltd.,132215,2015-09-28,468.8,2015-10-29,509.95,-0.0806941857044808,31 days
1018,1018,MINDTREE,2015-09-25,2015-10-29,Mindtree Ltd. - (Amalgamated),132819,2015-09-28,778.5,2015-10-29,757.0,0.028401585204755615,31 days
1019,1019,SIEMENS,2015-09-25,2015-10-29,Siemens Ltd.,100550,2015-09-28,1357.15,2015-10-29,1279.95,0.06031485604906445,31 days
1020,1020,BRITANNIA,2015-10-30,2015-11-26,Britannia Industries Ltd.,100825,2015-10-30,1450.43,2015-11-26,1620.32,-0.1048496593265527,27 days
1021,1021,BAJFINANCE,2015-10-30,2015-11-26,Bajaj Finance Ltd.,100034,2015-10-30,555.05,2015-11-26,525.16,0.05691598750856879,27 days
1022,1022,EICHERMOT,2015-10-30,2015-11-26,Eicher Motors Ltd.,105200,2015-10-30,1648.56,2015-11-26,1781.76,-0.0747575431034483,27 days
1023,1023,AJANTPHARM,2015-10-30,2015-11-26,Ajanta Pharma Ltd.,132331,2015-10-30,1326.9,2015-11-26,1554.65,-0.14649599588331777,27 days
1024,1024,PAGEIND,2015-10-30,2015-11-26,Page Industries Ltd.,132827,2015-10-30,13020.2,2015-11-26,14113.8,-0.0774844478453711,27 days
1025,1025,SRF,2015-10-30,2015-11-26,SRF Ltd.,103806,2015-10-30,248.9,2015-11-26,265.59,-0.06284122143152969,27 days
1026,1026,WOCKPHARMA,2015-10-30,2015-11-26,Wockhardt Ltd.,132300,2015-10-30,1599.2,2015-11-26,1496.5,0.0686267958569997,27 days
1027,1027,PIDILITIND,2015-10-30,2015-11-26,Pidilite Industries Ltd.,100331,2015-10-30,537.8,2015-11-26,563.8,-0.04611564384533523,27 days
1028,1028,LUPIN,2015-10-30,2015-11-26,Lupin Ltd.,100257,2015-10-30,1836.15,2015-11-26,1935.05,-0.05110979044469128,27 days
1029,1029,AUROPHARMA,2015-10-30,2015-11-26,Aurobindo Pharma Ltd.,124804,2015-10-30,824.1,2015-11-26,839.25,-0.018051831992850733,27 days
1030,1030,ASHOKLEY,2015-10-30,2015-11-26,Ashok Leyland Ltd.,100477,2015-10-30,94.1,2015-11-26,93.65,0.004805125467164854,27 days
1031,1031,GLENMARK,2015-10-30,2015-11-26,Glenmark Pharmaceuticals Ltd.,132296,2015-10-30,952.75,2015-11-26,995.85,-0.04327961038308985,27 days
1032,1032,BOSCHLTD,2015-10-30,2015-11-26,Bosch Ltd.,100530,2015-10-30,18447.05,2015-11-26,20457.5,-0.09827447146523284,27 days
1033,1033,KOTAKBANK,2015-10-30,2015-11-26,Kotak Mahindra Bank Ltd.,100247,2015-10-30,685.2,2015-11-26,688.1,-0.004214503705856674,27 days
1034,1034,DABUR,2015-10-30,2015-11-26,Dabur India Ltd.,100096,2015-10-30,279.8,2015-11-26,269.3,0.038989974006684,27 days
1035,1035,HINDPETRO,2015-10-30,2015-11-26,Hindustan Petroleum Corporation Ltd.,100104,2015-10-30,178.6,2015-11-26,171.37,0.04218941471669481,27 days
1036,1036,BHARATFORG,2015-10-30,2015-11-26,Bharat Forge Ltd.,100493,2015-10-30,429.48,2015-11-26,428.92,0.0013056047747831815,27 days
1037,1037,HINDUNILVR,2015-10-30,2015-11-26,Hindustan Unilever Ltd.,100696,2015-10-30,812.45,2015-11-26,804.0,0.010509950248756275,27 days
1038,1038,MARUTI,2015-10-30,2015-11-26,Maruti Suzuki India Ltd.,132500,2015-10-30,4606.55,2015-11-26,4465.85,0.031505760381562255,27 days
1039,1039,UPL,2015-10-30,2015-11-26,UPL Ltd.,112070,2015-10-30,286.93,2015-11-26,308.2,-0.06901362751460086,27 days
1040,1040,CIPLA,2015-10-30,2015-11-26,Cipla Ltd.,100087,2015-10-30,634.55,2015-11-26,692.3,-0.08341759352881699,27 days
1041,1041,STAR,2015-10-30,2015-11-26,Strides Pharma Science Ltd.,132531,2015-10-30,1367.05,2015-11-26,1301.05,0.050728257945505555,27 days
1042,1042,BHARATFIN,2015-10-30,2015-11-26,Bharat Financial Inclusion Ltd. - (Amalgamated),210779,2015-10-30,424.05,2015-11-26,431.2,-0.016581632653061174,27 days
1043,1043,MRF,2015-10-30,2015-11-26,MRF Ltd.,100290,2015-10-30,38664.7,2015-11-26,39829.4,-0.02924221806002612,27 days
1044,1044,COLPAL,2015-10-30,2015-11-26,Colgate-Palmolive (India) Ltd.,100830,2015-10-30,967.05,2015-11-26,954.4,0.013254400670578351,27 days
1045,1045,BEL,2015-10-30,2015-11-26,Bharat Electronics Ltd.,100049,2015-10-30,42.65,2015-11-26,41.41,0.02994445786042024,27 days
1046,1046,BPCL,2015-10-30,2015-11-26,Bharat Petroleum Corporation Ltd.,100547,2015-10-30,301.65,2015-11-26,291.77,0.0338622887891147,27 days
1047,1047,AXISBANK,2015-10-30,2015-11-26,Axis Bank Ltd.,132215,2015-10-30,465.3,2015-11-26,477.25,-0.02503928758512308,27 days
1048,1048,MINDTREE,2015-10-30,2015-11-26,Mindtree Ltd. - (Amalgamated),132819,2015-10-30,715.17,2015-11-26,783.58,-0.08730442328798602,27 days
1049,1049,SIEMENS,2015-10-30,2015-11-26,Siemens Ltd.,100550,2015-10-30,1218.35,2015-11-26,1329.2,-0.08339602768582616,27 days
1050,1050,BRITANNIA,2015-11-27,2015-12-31,Britannia Industries Ltd.,100825,2015-11-27,1482.5,2015-12-31,1471.93,0.007181048011793995,34 days
1051,1051,BAJFINANCE,2015-11-27,2015-12-31,Bajaj Finance Ltd.,100034,2015-11-27,601.04,2015-12-31,559.75,0.07376507369361315,34 days
1052,1052,EICHERMOT,2015-11-27,2015-12-31,Eicher Motors Ltd.,105200,2015-11-27,1685.5,2015-12-31,1667.86,0.010576427278068963,34 days
1053,1053,AJANTPHARM,2015-11-27,2015-12-31,Ajanta Pharma Ltd.,132331,2015-11-27,1331.6,2015-12-31,1331.6,0.0,34 days
1054,1054,PAGEIND,2015-11-27,2015-12-31,Page Industries Ltd.,132827,2015-11-27,13364.6,2015-12-31,13173.45,0.014510245987193911,34 days
1055,1055,SRF,2015-11-27,2015-12-31,SRF Ltd.,103806,2015-11-27,253.01,2015-12-31,252.8,0.0008306962025315646,34 days
1056,1056,WOCKPHARMA,2015-11-27,2015-12-31,Wockhardt Ltd.,132300,2015-11-27,1528.5,2015-12-31,1615.2,-0.05367756315007432,34 days
1057,1057,PIDILITIND,2015-11-27,2015-12-31,Pidilite Industries Ltd.,100331,2015-11-27,552.5,2015-12-31,551.6,0.0016316171138505752,34 days
1058,1058,LUPIN,2015-11-27,2015-12-31,Lupin Ltd.,100257,2015-11-27,1837.7,2015-12-31,1822.65,0.008257207911557322,34 days
1059,1059,AUROPHARMA,2015-11-27,2015-12-31,Aurobindo Pharma Ltd.,124804,2015-11-27,875.85,2015-12-31,822.15,0.06531654807516882,34 days
1060,1060,ASHOKLEY,2015-11-27,2015-12-31,Ashok Leyland Ltd.,100477,2015-11-27,87.85,2015-12-31,97.8,-0.10173824130879348,34 days
1061,1061,GLENMARK,2015-11-27,2015-12-31,Glenmark Pharmaceuticals Ltd.,132296,2015-11-27,921.75,2015-12-31,957.1,-0.03693448960401214,34 days
1062,1062,BOSCHLTD,2015-11-27,2015-12-31,Bosch Ltd.,100530,2015-11-27,18647.95,2015-12-31,18863.1,-0.011405866480058837,34 days
1063,1063,KOTAKBANK,2015-11-27,2015-12-31,Kotak Mahindra Bank Ltd.,100247,2015-11-27,720.1,2015-12-31,700.8,0.027539954337899644,34 days
1064,1064,DABUR,2015-11-27,2015-12-31,Dabur India Ltd.,100096,2015-11-27,276.85,2015-12-31,277.6,-0.0027017291066282418,34 days
1065,1065,HINDPETRO,2015-11-27,2015-12-31,Hindustan Petroleum Corporation Ltd.,100104,2015-11-27,185.83,2015-12-31,181.64,0.02306760625412919,34 days
1066,1066,BHARATFORG,2015-11-27,2015-12-31,Bharat Forge Ltd.,100493,2015-11-27,446.1,2015-12-31,429.5,0.03864959254947619,34 days
1067,1067,HINDUNILVR,2015-11-27,2015-12-31,Hindustan Unilever Ltd.,100696,2015-11-27,862.95,2015-12-31,819.55,0.05295589042767384,34 days
1068,1068,MARUTI,2015-11-27,2015-12-31,Maruti Suzuki India Ltd.,132500,2015-11-27,4621.5,2015-12-31,4608.0,0.0029296875,34 days
1069,1069,UPL,2015-11-27,2015-12-31,UPL Ltd.,112070,2015-11-27,292.07,2015-12-31,282.77,0.032888920323938226,34 days
1070,1070,CIPLA,2015-11-27,2015-12-31,Cipla Ltd.,100087,2015-11-27,649.65,2015-12-31,645.95,0.005727997523027992,34 days
1071,1071,STAR,2015-11-27,2015-12-31,Strides Pharma Science Ltd.,132531,2015-11-27,1289.2,2015-12-31,1358.45,-0.050977216680775886,34 days
1072,1072,BHARATFIN,2015-11-27,2015-12-31,Bharat Financial Inclusion Ltd. - (Amalgamated),210779,2015-11-27,499.05,2015-12-31,454.6,0.09777826660800701,34 days
1073,1073,MRF,2015-11-27,2015-12-31,MRF Ltd.,100290,2015-11-27,39872.4,2015-12-31,39563.8,0.0078000596504885404,34 days
1074,1074,COLPAL,2015-11-27,2015-12-31,Colgate-Palmolive (India) Ltd.,100830,2015-11-27,972.95,2015-12-31,961.2,0.012224302954640033,34 days
1075,1075,BEL,2015-11-27,2015-12-31,Bharat Electronics Ltd.,100049,2015-11-27,45.7,2015-12-31,42.4,0.07783018867924539,34 days
1076,1076,BPCL,2015-11-27,2015-12-31,Bharat Petroleum Corporation Ltd.,100547,2015-11-27,297.38,2015-12-31,302.03,-0.015395821607125047,34 days
1077,1077,AXISBANK,2015-11-27,2015-12-31,Axis Bank Ltd.,132215,2015-11-27,449.1,2015-12-31,474.55,-0.05362975450426718,34 days
1078,1078,MINDTREE,2015-11-27,2015-12-31,Mindtree Ltd. - (Amalgamated),132819,2015-11-27,716.78,2015-12-31,728.15,-0.015614914509373076,34 days
1079,1079,SIEMENS,2015-11-27,2015-12-31,Siemens Ltd.,100550,2015-11-27,1200.45,2015-12-31,1236.35,-0.029037084967848802,34 days
1080,1080,BRITANNIA,2016-01-01,2016-01-28,Britannia Industries Ltd.,100825,2016-01-01,1335.13,2016-01-28,1498.65,-0.10911153371367563,27 days
1081,1081,BAJFINANCE,2016-01-01,2016-01-28,Bajaj Finance Ltd.,100034,2016-01-01,577.6,2016-01-28,610.9,-0.054509739728269696,27 days
1082,1082,ASHOKLEY,2016-01-01,2016-01-28,Ashok Leyland Ltd.,100477,2016-01-01,88.15,2016-01-28,89.1,-0.010662177328843869,27 days
1083,1083,MARICO,2016-01-01,2016-01-28,Marico Ltd.,131642,2016-01-01,213.15,2016-01-28,228.25,-0.06615553121577215,27 days
1084,1084,JETAIRWAYS,2016-01-01,2016-01-28,Jet Airways (India) Ltd.,132617,2016-01-01,625.0,2016-01-28,765.15,-0.18316669933999866,27 days
1085,1085,BEML,2016-01-01,2016-01-28,BEML Ltd.,100048,2016-01-01,1063.35,2016-01-28,1310.3,-0.18846828970464782,27 days
1086,1086,HINDPETRO,2016-01-01,2016-01-28,Hindustan Petroleum Corporation Ltd.,100104,2016-01-01,181.56,2016-01-28,190.28,-0.04582720201807861,27 days
1087,1087,AUROPHARMA,2016-01-01,2016-01-28,Aurobindo Pharma Ltd.,124804,2016-01-01,808.65,2016-01-28,886.4,-0.08771435018050541,27 days
1088,1088,MARUTI,2016-01-01,2016-01-28,Maruti Suzuki India Ltd.,132500,2016-01-01,4103.3,2016-01-28,4652.3,-0.118006147496937,27 days
1089,1089,GODREJCP,2016-01-01,2016-01-28,Godrej Consumer Products Ltd.,132424,2016-01-01,390.48,2016-01-28,450.33,-0.1329025381386982,27 days
1090,1090,SRF,2016-01-01,2016-01-28,SRF Ltd.,103806,2016-01-01,227.24,2016-01-28,253.53,-0.10369581509091623,27 days
1091,1091,AJANTPHARM,2016-01-01,2016-01-28,Ajanta Pharma Ltd.,132331,2016-01-01,1240.0,2016-01-28,1340.8,-0.07517899761336512,27 days
1092,1092,WOCKPHARMA,2016-01-01,2016-01-28,Wockhardt Ltd.,132300,2016-01-01,1253.9,2016-01-28,1613.45,-0.22284545539062253,27 days
1093,1093,BEL,2016-01-01,2016-01-28,Bharat Electronics Ltd.,100049,2016-01-01,40.93,2016-01-28,45.76,-0.10555069930069927,27 days
1094,1094,DIVISLAB,2016-01-01,2016-01-28,Divi's Laboratories Ltd.,132488,2016-01-01,1129.15,2016-01-28,1164.55,-0.030398007814177033,27 days
1095,1095,SIEMENS,2016-01-01,2016-01-28,Siemens Ltd.,100550,2016-01-01,984.1,2016-01-28,1199.35,-0.1794722141159794,27 days
1096,1096,BPCL,2016-01-01,2016-01-28,Bharat Petroleum Corporation Ltd.,100547,2016-01-01,289.63,2016-01-28,299.83,-0.03401927759063466,27 days
1097,1097,GODREJIND,2016-01-01,2016-01-28,Godrej Industries Ltd.,100164,2016-01-01,343.8,2016-01-28,384.9,-0.1067809820732657,27 days
1098,1098,TORNTPHARM,2016-01-01,2016-01-28,Torrent Pharmaceuticals Ltd.,100420,2016-01-01,692.0,2016-01-28,743.72,-0.06954230086591731,27 days
1099,1099,LUPIN,2016-01-01,2016-01-28,Lupin Ltd.,100257,2016-01-01,1706.35,2016-01-28,1848.4,-0.07685024886388236,27 days
1100,1100,DISHTV,2016-01-01,2016-01-28,Dish TV India Ltd.,132839,2016-01-01,87.3,2016-01-28,102.6,-0.14912280701754385,27 days
1101,1101,IOC,2016-01-01,2016-01-28,Indian Oil Corporation Ltd.,130965,2016-01-01,66.42,2016-01-28,72.35,-0.08196268140981332,27 days
1102,1102,APOLLOHOSP,2016-01-01,2016-01-28,Apollo Hospitals Enterprise Ltd.,108869,2016-01-01,1409.35,2016-01-28,1469.5,-0.04093228989452201,27 days
1103,1103,VOLTAS,2016-01-01,2016-01-28,Voltas Ltd.,100575,2016-01-01,283.55,2016-01-28,314.45,-0.09826681507393856,27 days
1104,1104,UPL,2016-01-01,2016-01-28,UPL Ltd.,112070,2016-01-01,273.77,2016-01-28,295.13,-0.07237488564361473,27 days
1105,1105,DABUR,2016-01-01,2016-01-28,Dabur India Ltd.,100096,2016-01-01,243.5,2016-01-28,277.55,-0.12268059809043419,27 days
1106,1106,PETRONET,2016-01-01,2016-01-28,Petronet LNG Ltd.,132522,2016-01-01,121.68,2016-01-28,128.23,-0.051080090462450156,27 days
1107,1107,STAR,2016-01-01,2016-01-28,Strides Pharma Science Ltd.,132531,2016-01-01,1147.45,2016-01-28,1313.65,-0.12651771780915771,27 days
1108,1108,ABIRLANUVO,2016-01-01,2016-01-28,Aditya Birla Nuvo Ltd. - (Amalgamated),100303,2016-01-01,876.4,2016-01-28,1089.63,-0.19569028018685253,27 days
1109,1109,BIOCON,2016-01-01,2016-01-28,Biocon Ltd.,132523,2016-01-01,82.03,2016-01-28,87.41,-0.06154902185104674,27 days
1110,1110,BRITANNIA,2016-01-29,2016-02-25,Britannia Industries Ltd.,100825,2016-01-29,1343.03,2016-02-25,1349.78,-0.005000814947621094,27 days
1111,1111,BAJFINANCE,2016-01-29,2016-02-25,Bajaj Finance Ltd.,100034,2016-01-29,575.21,2016-02-25,593.7,-0.031143675256863748,27 days
1112,1112,ASHOKLEY,2016-01-29,2016-02-25,Ashok Leyland Ltd.,100477,2016-01-29,85.95,2016-02-25,89.8,-0.04287305122494426,27 days
1113,1113,MARICO,2016-01-29,2016-02-25,Marico Ltd.,131642,2016-01-29,241.1,2016-02-25,222.45,0.08383906495841766,27 days
1114,1114,JETAIRWAYS,2016-01-29,2016-02-25,Jet Airways (India) Ltd.,132617,2016-01-29,504.5,2016-02-25,605.7,-0.167079412250289,27 days
1115,1115,BEML,2016-01-29,2016-02-25,BEML Ltd.,100048,2016-01-29,977.8,2016-02-25,1049.45,-0.06827385773500413,27 days
