,Unnamed: 0,Date,Symbol,Prev Date,Curr Price,Curr Date,Prev Price,6 Months Returns,Diff,STD,Ratio
346,1863,2018-07-01,TATAELXSI,2017-07-01,1334.7,2018-07-01,792.35,0.6844828674197009,"365 days, 0:00:00",0.021816266710961343,31.374885377422984
347,2001,2018-07-01,JSWSTEEL,2017-07-01,326.8,2018-07-01,203.4,0.6066863323500492,"365 days, 0:00:00",0.019382537727827467,31.300665623316753
348,2000,2018-07-01,JINDALSTEL,2017-07-01,223.05,2018-07-01,123.2,0.8104707792207793,"365 days, 0:00:00",0.02727011612390084,29.720107370956285
349,2003,2018-07-01,KOTAKBANK,2017-07-01,1342.95,2018-07-01,955.75,0.405126863719592,"365 days, 0:00:00",0.014669708027403774,27.616559440910073
350,1900,2018-07-01,RELIANCE,2017-07-01,963.318387168329,2018-07-01,683.520681933412,0.4093478260869576,"365 days, 0:00:00",0.01483391740855601,27.595396065158827
351,1997,2018-07-01,INFY,2017-07-01,653.6,2018-07-01,467.775,0.3972529528085085,"365 days, 0:00:00",0.014696542257889357,27.030368493327487
352,1922,2018-07-01,DABUR,2017-07-01,391.45,2018-07-01,292.1,0.34012324546388206,"365 days, 0:00:00",0.01269048379262091,26.80144043536404
353,1849,2018-07-01,BHARATFIN,2017-07-01,1156.5,2018-07-01,720.65,0.6048012211198225,"365 days, 0:00:00",0.022978159673902467,26.32069885939246
354,1907,2018-07-01,UBL,2017-07-01,1151.4,2018-07-01,781.65,0.4730378046440224,"365 days, 0:00:00",0.018815966878725766,25.140233701137177
355,1981,2018-07-01,PIDILITIND,2017-07-01,1063.5,2018-07-01,805.6,0.32013406156901686,"365 days, 0:00:00",0.013583032868032637,23.568673114415056
356,1962,2018-07-01,BAJAJFINSV,2017-07-01,582.11,2018-07-01,411.87,0.4133343045135601,"365 days, 0:00:00",0.01803516452276741,22.9182441885557
357,1963,2018-07-01,HDFCBANK,2017-07-01,1054.225,2018-07-01,826.025,0.27626282497503096,"365 days, 0:00:00",0.012286811221578804,22.484501470148928
358,2007,2018-07-01,M_M,2017-07-01,897.7,2018-07-01,674.3,0.3313065401156757,"365 days, 0:00:00",0.015751311336231477,21.033584635813643
359,1805,2018-07-01,UNITDSPR,2017-07-01,664.95,2018-07-01,479.67,0.38626555757083,"365 days, 0:00:00",0.02020041942437722,19.121660271305903
360,2174,2019-01-01,COFORGE,2018-01-01,1151.5,2019-01-01,653.8,0.7612419700214134,"365 days, 0:00:00",0.021340184245739403,35.671761839328845
361,2090,2019-01-01,TCS,2018-01-01,1902.8,2019-01-01,1322.8,0.4384638645297853,"365 days, 0:00:00",0.013009985044444389,33.702103655916275
362,2172,2019-01-01,NESTLEIND,2018-01-01,11015.05,2019-01-01,7863.2,0.4008355376945772,"365 days, 0:00:00",0.012280867756392257,32.63902402059009
363,2155,2019-01-01,BATAINDIA,2018-01-01,1126.05,2019-01-01,755.3,0.4908645571296174,"365 days, 0:00:00",0.015389000328401735,31.8971048576615
364,2152,2019-01-01,BAJFINANCE,2018-01-01,2656.85,2019-01-01,1725.65,0.5396227508475065,"365 days, 0:00:00",0.019463610155228808,27.72469991660511
365,2106,2019-01-01,TECHM,2018-01-01,719.1,2019-01-01,503.1,0.4293381037567084,"365 days, 0:00:00",0.015716185251118824,27.318213478435812
366,2189,2019-01-01,HINDUNILVR,2018-01-01,1801.1,2019-01-01,1344.5,0.33960580141316465,"365 days, 0:00:00",0.012575170868201339,27.006058603300666
367,2082,2019-01-01,MINDTREE,2018-01-01,863.4,2019-01-01,606.9,0.4226396440929313,"365 days, 0:00:00",0.018139982231714494,23.29879041193447
368,2138,2019-01-01,BRITANNIA,2018-01-01,3103.05,2019-01-01,2369.125,0.309787368754287,"365 days, 0:00:00",0.01374318860876179,22.541156755775447
369,2123,2019-01-01,DIVISLAB,2018-01-01,1475.45,2019-01-01,1099.05,0.34247759428597435,"365 days, 0:00:00",0.01618736541541116,21.157092923837936
370,2202,2019-01-01,JUBLFOOD,2018-01-01,250.17,2019-01-01,177.66,0.40813914218169534,"365 days, 0:00:00",0.019670741122370744,20.7485391446454
371,2197,2019-01-01,INFY,2018-01-01,665.05,2019-01-01,516.775,0.28692370954477286,"365 days, 0:00:00",0.014696542257889357,19.523211957611817
372,2102,2019-01-01,TORNTPHARM,2018-01-01,887.775,2019-01-01,695.225,0.2769606961774964,"365 days, 0:00:00",0.015256356540374091,18.153790221443344
373,2119,2019-01-01,COLPAL,2018-01-01,1323.9,2019-01-01,1102.6,0.20070741882822438,"365 days, 0:00:00",0.011619393972188188,17.273484254740932
374,2203,2019-01-01,KOTAKBANK,2018-01-01,1250.45,2019-01-01,999.95,0.2505125256262813,"365 days, 0:00:00",0.014669708027403774,17.076858323172548
375,2181,2019-01-01,PIDILITIND,2018-01-01,1101.95,2019-01-01,900.0,0.22438888888888894,"365 days, 0:00:00",0.013583032868032637,16.519792823072905
376,2122,2019-01-01,DABUR,2018-01-01,421.85,2019-01-01,349.0,0.20873925501432672,"365 days, 0:00:00",0.01269048379262091,16.44848678942418
377,2100,2019-01-01,RELIANCE,2018-01-01,1110.4734557208,2019-01-01,901.207159983945,0.23220665017861508,"365 days, 0:00:00",0.01483391740855601,15.653764530513113
378,2107,2019-01-01,UBL,2018-01-01,1362.7,2019-01-01,1060.3,0.2852023012354995,"365 days, 0:00:00",0.018815966878725766,15.157461908479595
379,2135,2019-01-01,HAVELLS,2018-01-01,694.8,2019-01-01,554.45,0.2531337361349083,"365 days, 0:00:00",0.016859717868806808,15.014114595787303
380,2162,2019-01-01,BAJAJFINSV,2018-01-01,652.195,2019-01-01,517.185,0.26104778754217567,"365 days, 0:00:00",0.01803516452276741,14.474377941639046
381,2157,2019-01-01,BERGEPAINT,2018-01-01,332.5,2019-01-01,268.9,0.23651915210115296,"365 days, 0:00:00",0.01638008132133816,14.439436988206033
382,2147,2019-01-01,ASIANPAINT,2018-01-01,1371.55,2019-01-01,1143.65,0.19927425348664352,"365 days, 0:00:00",0.013826416079451582,14.412574621040019
383,2128,2019-01-01,EXIDEIND,2018-01-01,267.5,2019-01-01,219.75,0.21729237770193402,"365 days, 0:00:00",0.015504923050172967,14.014411874137615
384,2133,2019-01-01,GODREJCP,2018-01-01,807.35,2019-01-01,657.5,0.22790874524714833,"365 days, 0:00:00",0.016679196073906315,13.664252415840295
385,2163,2019-01-01,HDFCBANK,2018-01-01,1074.05,2019-01-01,927.25,0.1583176058236721,"365 days, 0:00:00",0.012286811221578804,12.88516629486629
386,2186,2019-01-01,MARICO,2018-01-01,372.3,2019-01-01,320.7,0.1608980355472405,"365 days, 0:00:00",0.013230614923421294,12.161039866893352
387,2190,2019-01-01,ICICIBANK,2018-01-01,363.75,2019-01-01,310.3,0.17225265871737025,"365 days, 0:00:00",0.017484896405268225,9.851511540295444
388,2161,2019-01-01,BIOCON,2018-01-01,312.9,2019-01-01,269.0,0.16319702602230474,"365 days, 0:00:00",0.017211032137581565,9.482117325546788
389,2205,2019-01-01,LT,2018-01-01,1441.9,2019-01-01,1260.7,0.14372967399064016,"365 days, 0:00:00",0.015189322508897526,9.462546726916022
390,2236,2019-07-01,ADANIPOWER,2018-07-01,60.3,2019-07-01,16.15,2.73374613003096,"365 days, 0:00:00",0.028213786350322765,96.89398282409854
391,2317,2019-07-01,BATAINDIA,2018-07-01,1447.1,2019-07-01,859.4,0.6838491971142657,"365 days, 0:00:00",0.015389000328401735,44.43753216719105
392,2261,2019-07-01,SRF,2018-07-01,604.11,2019-07-01,339.32,0.7803548273016622,"365 days, 0:00:00",0.019360940550354023,40.30562592101927
393,2285,2019-07-01,DIVISLAB,2018-07-01,1610.2,2019-07-01,1038.6,0.550356248796457,"365 days, 0:00:00",0.01618736541541116,33.999124296810585
394,2352,2019-07-01,ICICIBANK,2018-07-01,439.0,2019-07-01,275.4,0.5940450254175745,"365 days, 0:00:00",0.017484896405268225,33.97475236047655
395,2275,2019-07-01,WIPRO,2018-07-01,282.0,2019-07-01,196.125,0.4378585086042065,"365 days, 0:00:00",0.013698988606099588,31.962834716808683
396,2342,2019-07-01,PFC,2018-07-01,129.2,2019-07-01,77.3,0.6714100905562742,"365 days, 0:00:00",0.021319007389004684,31.493496779899573
397,2314,2019-07-01,BAJFINANCE,2018-07-01,3699.0,2019-07-01,2296.35,0.610817166372722,"365 days, 0:00:00",0.019463610155228808,31.382521613475124
398,2311,2019-07-01,AXISBANK,2018-07-01,810.45,2019-07-01,510.8,0.5866288175411121,"365 days, 0:00:00",0.018746203977132895,31.293205720832713
399,2332,2019-07-01,MUTHOOTFIN,2018-07-01,631.2,2019-07-01,379.5,0.6632411067193678,"365 days, 0:00:00",0.021812779948675316,30.406078834515828
400,2265,2019-07-01,TITAN,2018-07-01,1323.2,2019-07-01,878.5,0.5062037564029597,"365 days, 0:00:00",0.01745073316827433,29.007592490339885
401,2253,2019-07-01,UPL,2018-07-01,632.133333333333,2019-07-01,412.533333333333,0.532320620555915,"365 days, 0:00:00",0.01921997313668288,27.696220841221564
402,2260,2019-07-01,RECLTD,2018-07-01,121.65,2019-07-01,78.4875,0.5499283325370283,"365 days, 0:00:00",0.020548491625089607,26.76246717134062
403,2297,2019-07-01,HAVELLS,2018-07-01,787.05,2019-07-01,543.35,0.4485138492684272,"365 days, 0:00:00",0.016859717868806808,26.60269007812106
404,2324,2019-07-01,BAJAJFINSV,2018-07-01,852.105,2019-07-01,582.11,0.4638212708938173,"365 days, 0:00:00",0.01803516452276741,25.71760686232133
405,2255,2019-07-01,SHREECEM,2018-07-01,21469.05,2019-07-01,15554.2,0.3802734952617298,"365 days, 0:00:00",0.015412787443665763,24.67259713089808
406,2357,2019-07-01,INDIGO,2018-07-01,1581.1,2019-07-01,1088.5,0.4525493798805695,"365 days, 0:00:00",0.02039210760875726,22.192378961663827
407,2254,2019-07-01,SIEMENS,2018-07-01,1330.45,2019-07-01,980.35,0.35711735604631,"365 days, 0:00:00",0.016245105999611254,21.983073305576205
408,2256,2019-07-01,SBIN,2018-07-01,361.55,2019-07-01,259.35,0.39406207827260453,"365 days, 0:00:00",0.01811452444472781,21.753928979752786
409,2262,2019-07-01,RELIANCE,2018-07-01,1256.93509749451,2019-07-01,963.318387168329,0.30479716180780725,"365 days, 0:00:00",0.01483391740855601,20.547314199821837
410,2306,2019-07-01,APOLLOHOSP,2018-07-01,1370.7,2019-07-01,1047.45,0.3086066160675927,"365 days, 0:00:00",0.017672427633646032,17.46260459881841
411,2334,2019-07-01,NESTLEIND,2018-07-01,11868.75,2019-07-01,9810.1,0.2098500524969164,"365 days, 0:00:00",0.012280867756392257,17.0875590112668
412,2291,2019-07-01,FEDERALBNK,2018-07-01,109.05,2019-07-01,81.85,0.33231521075137455,"365 days, 0:00:00",0.019595486687021324,16.95876280385916
413,2252,2019-07-01,TCS,2018-07-01,2239.55,2019-07-01,1847.75,0.2120416723041538,"365 days, 0:00:00",0.013009985044444389,16.298379404725086
414,2276,2019-07-01,MANAPPURAM,2018-07-01,135.9,2019-07-01,98.5,0.3796954314720813,"365 days, 0:00:00",0.026015387640132327,14.59503262931776
415,2325,2019-07-01,HDFCBANK,2018-07-01,1242.775,2019-07-01,1054.225,0.17885176314354165,"365 days, 0:00:00",0.012286811221578804,14.556401975919668
416,2367,2019-07-01,LT,2018-07-01,1556.65,2019-07-01,1275.1,0.22080621127754702,"365 days, 0:00:00",0.015189322508897526,14.536936137092635
417,2247,2019-07-01,TORNTPOWER,2018-07-01,290.65,2019-07-01,227.15,0.2795509575170591,"365 days, 0:00:00",0.02004446258079705,13.946542911301293
418,2288,2019-07-01,DRREDDY,2018-07-01,2654.85,2019-07-01,2235.05,0.18782577570971554,"365 days, 0:00:00",0.014072992845033343,13.346540979447965
419,2237,2019-07-01,JUSTDIAL,2018-07-01,761.6,2019-07-01,555.05,0.3721286370597245,"365 days, 0:00:00",0.02821092919346786,13.190938678683777
420,2405,2020-01-01,SRF,2019-01-01,687.91,2020-01-01,397.8,0.7292860734037203,"365 days, 0:00:00",0.019360940550354023,37.66790520878827
421,2461,2020-01-01,BATAINDIA,2019-01-01,1745.3,2020-01-01,1126.05,0.5499311753474535,"365 days, 0:00:00",0.015389000328401735,35.735341062571024
422,2420,2020-01-01,MANAPPURAM,2019-01-01,177.25,2020-01-01,92.5,0.9162162162162162,"365 days, 0:00:00",0.026015387640132327,35.21824194550252
423,2463,2020-01-01,BERGEPAINT,2019-01-01,517.45,2020-01-01,332.5,0.5562406015037595,"365 days, 0:00:00",0.01638008132133816,33.9583540882151
424,2465,2020-01-01,BHARTIARTL,2019-01-01,446.085745475438,2020-01-01,288.689301380711,0.5452105198978584,"365 days, 0:00:00",0.01676757239657634,32.5157695462929
425,2500,2020-01-01,IGL,2019-01-01,425.25,2020-01-01,271.65,0.5654334621755938,"365 days, 0:00:00",0.017856743423603976,31.664982172962976
426,2458,2020-01-01,BAJFINANCE,2019-01-01,4231.3,2020-01-01,2656.85,0.592600259706043,"365 days, 0:00:00",0.019463610155228808,30.44657465803402
427,2376,2020-01-01,TATACONSUM,2019-01-01,323.85,2020-01-01,219.1,0.47809219534459163,"365 days, 0:00:00",0.016988403378134898,28.14226768125398
428,2478,2020-01-01,NESTLEIND,2019-01-01,14779.05,2020-01-01,11015.05,0.3417142909019932,"365 days, 0:00:00",0.012280867756392257,27.824930426771274
429,2496,2020-01-01,ICICIBANK,2019-01-01,536.75,2020-01-01,363.75,0.4756013745704467,"365 days, 0:00:00",0.017484896405268225,27.200697307371367
430,2497,2020-01-01,ICICIPRULI,2019-01-01,480.95,2020-01-01,325.9,0.47575943540963495,"365 days, 0:00:00",0.017888467312625597,26.5958747105095
431,2398,2020-01-01,SIEMENS,2019-01-01,1491.25,2020-01-01,1062.65,0.4033312944054956,"365 days, 0:00:00",0.016245105999611254,24.8278647375491
432,2468,2020-01-01,BAJAJFINSV,2019-01-01,937.845,2020-01-01,652.195,0.43798250523233073,"365 days, 0:00:00",0.01803516452276741,24.284918758541185
433,2406,2020-01-01,RELIANCE,2019-01-01,1495.42437890823,2020-01-01,1110.4734557208,0.3466547725245365,"365 days, 0:00:00",0.01483391740855601,23.36906448761745
434,2509,2020-01-01,KOTAKBANK,2019-01-01,1674.05,2020-01-01,1250.45,0.3387580471030428,"365 days, 0:00:00",0.014669708027403774,23.092351018181496
435,2453,2020-01-01,ASIANPAINT,2019-01-01,1793.2,2020-01-01,1371.55,0.30742590499799505,"365 days, 0:00:00",0.013826416079451582,22.23467768013162
436,2476,2020-01-01,MUTHOOTFIN,2019-01-01,760.6,2020-01-01,512.5,0.4840975609756098,"365 days, 0:00:00",0.021812779948675316,22.193299621353805
437,2487,2020-01-01,PIDILITIND,2019-01-01,1405.35,2020-01-01,1101.95,0.27533009664685315,"365 days, 0:00:00",0.013583032868032637,20.270148745265598
438,2456,2020-01-01,BPCL,2019-01-01,491.65,2020-01-01,367.2,0.3389161220043573,"365 days, 0:00:00",0.018434819761899212,18.384563905790046
439,2491,2020-01-01,NMDC,2019-01-01,128.35,2020-01-01,95.75,0.34046997389033934,"365 days, 0:00:00",0.01944719694920339,17.50740606883636
440,2480,2020-01-01,COFORGE,2019-01-01,1578.2,2020-01-01,1151.5,0.37056013894919676,"365 days, 0:00:00",0.021340184245739403,17.36443016058681
441,2508,2020-01-01,JUBLFOOD,2019-01-01,332.63,2020-01-01,250.17,0.32961586121437425,"365 days, 0:00:00",0.019670741122370744,16.756656963957262
442,2469,2020-01-01,HDFCBANK,2019-01-01,1278.6,2020-01-01,1074.05,0.19044737209627108,"365 days, 0:00:00",0.012286811221578804,15.500146348940111
443,2429,2020-01-01,DIVISLAB,2019-01-01,1818.85,2020-01-01,1475.45,0.2327425531193872,"365 days, 0:00:00",0.01618736541541116,14.378037879950803
444,2409,2020-01-01,TITAN,2019-01-01,1154.75,2020-01-01,928.0,0.2443426724137931,"365 days, 0:00:00",0.01745073316827433,14.001857117270658
445,2443,2020-01-01,HCLTECH,2019-01-01,571.95,2020-01-01,479.925,0.19174871073605257,"365 days, 0:00:00",0.014577507402455748,13.15373784023943
446,2399,2020-01-01,SHREECEM,2019-01-01,20319.9,2020-01-01,16973.25,0.19717202067959885,"365 days, 0:00:00",0.015412787443665763,12.792755457133824
447,2457,2020-01-01,BAJAJ_AUTO,2019-01-01,3150.1,2020-01-01,2726.65,0.15530046027176198,"365 days, 0:00:00",0.013412170541594414,11.57906990446754
448,2447,2020-01-01,ADANIENT,2019-01-01,207.85,2020-01-01,157.25,0.32178060413354526,"365 days, 0:00:00",0.029337072172764555,10.968395286298351
449,2472,2020-01-01,MFSL,2019-01-01,542.2,2020-01-01,443.55,0.22241010032690797,"365 days, 0:00:00",0.020533134377776707,10.831765683451888
450,2599,2020-07-01,BALKRISIND,2019-07-01,1269.85,2020-07-01,766.05,0.6576594217087657,"366 days, 0:00:00",0.018086860879876324,36.36116991647158
451,2573,2020-07-01,ESCORTS,2019-07-01,1033.85,2020-07-01,570.25,0.8129767645769398,"366 days, 0:00:00",0.0224233400171296,36.2558282555539
452,2605,2020-07-01,BHARTIARTL,2019-07-01,551.235231255386,2020-07-01,342.953634013215,0.6073170731707288,"366 days, 0:00:00",0.01676757239657634,36.219737646383024
453,2616,2020-07-01,MUTHOOTFIN,2019-07-01,1096.95,2020-07-01,631.2,0.737880228136882,"366 days, 0:00:00",0.021812779948675316,33.827885756565074
454,2619,2020-07-01,NESTLEIND,2019-07-01,16798.85,2020-07-01,11868.75,0.4153849394418114,"366 days, 0:00:00",0.012280867756392257,33.82374500577138
455,2572,2020-07-01,DRREDDY,2019-07-01,3911.45,2020-07-01,2654.85,0.4733224099289979,"366 days, 0:00:00",0.014072992845033343,33.63338666771534
456,2603,2020-07-01,BERGEPAINT,2019-07-01,494.3,2020-07-01,319.5,0.5471048513302035,"366 days, 0:00:00",0.01638008132133816,33.40061875135478
457,2548,2020-07-01,TORNTPHARM,2019-07-01,1169.05,2020-07-01,776.2,0.5061195568152537,"366 days, 0:00:00",0.015256356540374091,33.174339854726774
458,2607,2020-07-01,BIOCON,2019-07-01,388.45,2020-07-01,252.2,0.5402458366375893,"366 days, 0:00:00",0.017211032137581565,31.38950832924903
459,2523,2020-07-01,CADILAHC,2019-07-01,348.7,2020-07-01,240.35,0.45080091533180777,"366 days, 0:00:00",0.016440139154902556,27.420748150868057
460,2545,2020-07-01,RELIANCE,2019-07-01,1737.6,2020-07-01,1256.93509749451,0.3824102799449351,"366 days, 0:00:00",0.01483391740855601,25.779453222812595
461,2641,2020-07-01,IGL,2019-07-01,438.7,2020-07-01,304.9,0.43883240406690727,"366 days, 0:00:00",0.017856743423603976,24.575164331858836
462,2516,2020-07-01,TATACONSUM,2019-07-01,384.5,2020-07-01,271.55,0.4159454980666543,"366 days, 0:00:00",0.016988403378134898,24.484084160728212
463,2569,2020-07-01,DIVISLAB,2019-07-01,2241.25,2020-07-01,1610.2,0.3919078375357098,"366 days, 0:00:00",0.01618736541541116,24.210724072652024
464,2584,2020-07-01,BRITANNIA,2019-07-01,3545.95,2020-07-01,2737.55,0.2953005424558454,"366 days, 0:00:00",0.01374318860876179,21.48704721025079
465,2565,2020-07-01,COLPAL,2019-07-01,1374.8,2020-07-01,1130.7,0.2158839656849738,"366 days, 0:00:00",0.011619393972188188,18.57962353300928
466,2649,2020-07-01,JUBLFOOD,2019-07-01,339.42,2020-07-01,249.32,0.3613829616557036,"366 days, 0:00:00",0.019670741122370744,18.371598680881284
467,2593,2020-07-01,ASIANPAINT,2019-07-01,1688.0,2020-07-01,1353.85,0.2468146397311372,"366 days, 0:00:00",0.013826416079451582,17.850948381189394
468,2636,2020-07-01,HINDUNILVR,2019-07-01,2170.4,2020-07-01,1780.2,0.2191888551848107,"366 days, 0:00:00",0.012575170868201339,17.43028842169219
469,2613,2020-07-01,MGL,2019-07-01,1050.05,2020-07-01,824.8,0.2730965082444229,"366 days, 0:00:00",0.016298094747229645,16.756345602349864
470,2612,2020-07-01,MFSL,2019-07-01,536.7,2020-07-01,404.45,0.32698726665842515,"366 days, 0:00:00",0.020533134377776707,15.924858847284803
471,2568,2020-07-01,DABUR,2019-07-01,466.6,2020-07-01,401.75,0.16141879278158064,"366 days, 0:00:00",0.01269048379262091,12.719672111747247
472,2594,2020-07-01,AUROPHARMA,2019-07-01,775.75,2020-07-01,615.35,0.2606646623872592,"366 days, 0:00:00",0.021062483158115927,12.375780216912283
473,2618,2020-07-01,NAUKRI,2019-07-01,2758.9,2020-07-01,2244.0,0.22945632798573978,"366 days, 0:00:00",0.019789464727531514,11.594872885395196
474,2653,2020-07-01,LUPIN,2019-07-01,903.4,2020-07-01,772.15,0.16997992618014635,"366 days, 0:00:00",0.015334629669143321,11.08471021782702
475,2615,2020-07-01,MRF,2019-07-01,65836.8,2020-07-01,56758.85,0.15993893463310135,"366 days, 0:00:00",0.015036859787979187,10.636458468606605
476,2628,2020-07-01,PIDILITIND,2019-07-01,1370.75,2020-07-01,1206.45,0.13618467404368184,"366 days, 0:00:00",0.013583032868032637,10.026087352272365
477,2544,2020-07-01,SRF,2019-07-01,719.59,2020-07-01,604.11,0.191157239575574,"366 days, 0:00:00",0.019360940550354023,9.873344689965418
478,2555,2020-07-01,SUNPHARMA,2019-07-01,468.15,2020-07-01,405.35,0.15492784013815208,"366 days, 0:00:00",0.015717033831178423,9.857320522579545
479,2563,2020-07-01,CIPLA,2019-07-01,627.1,2020-07-01,555.8,0.12828355523569643,"366 days, 0:00:00",0.013827003725798166,9.277755165158982
480,2709,2021-01-01,DIVISLAB,2020-01-01,3849.05,2021-01-01,1818.85,1.116199796574759,"366 days, 0:00:00",0.01618736541541116,68.95500088680784
481,2712,2021-01-01,DRREDDY,2020-01-01,5241.35,2021-01-01,2879.4,0.820292422032368,"366 days, 0:00:00",0.014072992845033343,58.28841320855688
482,2660,2021-01-01,MINDTREE,2020-01-01,1659.25,2021-01-01,811.75,1.0440406529103787,"366 days, 0:00:00",0.018139982231714494,57.554667891849505
483,2659,2021-01-01,CADILAHC,2020-01-01,478.4,2021-01-01,254.25,0.8816125860373647,"366 days, 0:00:00",0.016440139154902556,53.625615801096316
484,2703,2021-01-01,CIPLA,2020-01-01,826.6,2021-01-01,475.9,0.7369195209077538,"366 days, 0:00:00",0.013827003725798166,53.29567674396609
485,2657,2021-01-01,TATACONSUM,2020-01-01,601.5,2021-01-01,323.85,0.8573413617415468,"366 days, 0:00:00",0.016988403378134898,50.46627058814703
486,2713,2021-01-01,ESCORTS,2020-01-01,1287.8,2021-01-01,606.2,1.1243813922797754,"366 days, 0:00:00",0.0224233400171296,50.143350251159724
487,2734,2021-01-01,AUROPHARMA,2020-01-01,927.75,2021-01-01,458.1,1.025212835625409,"366 days, 0:00:00",0.021062483158115927,48.67483230391891
488,2784,2021-01-01,INFY,2020-01-01,1260.45,2021-01-01,736.85,0.7105923865101446,"366 days, 0:00:00",0.014696542257889357,48.35099127678732
489,2727,2021-01-01,ADANIENT,2020-01-01,491.15,2021-01-01,207.85,1.3630021650228528,"366 days, 0:00:00",0.029337072172764555,46.460061078903884
490,2723,2021-01-01,HCLTECH,2020-01-01,950.5,2021-01-01,571.95,0.6618585540694115,"366 days, 0:00:00",0.014577507402455748,45.40272460831773
491,2758,2021-01-01,NAUKRI,2020-01-01,4754.7,2021-01-01,2565.6,0.8532507015902713,"366 days, 0:00:00",0.019789464727531514,43.11641135008625
492,2699,2021-01-01,WIPRO,2020-01-01,388.1,2021-01-01,247.7,0.5668146951958015,"366 days, 0:00:00",0.013698988606099588,41.37639000177156
493,2733,2021-01-01,ASIANPAINT,2020-01-01,2775.55,2021-01-01,1793.2,0.5478195404862816,"366 days, 0:00:00",0.013826416079451582,39.62122485959576
494,2730,2021-01-01,APOLLOHOSP,2020-01-01,2414.85,2021-01-01,1426.35,0.6930276580082028,"366 days, 0:00:00",0.017672427633646032,39.21519286285078
495,2739,2021-01-01,BALKRISIND,2020-01-01,1642.1,2021-01-01,987.25,0.6633071663712331,"366 days, 0:00:00",0.018086860879876324,36.67342668120134
496,2789,2021-01-01,JUBLFOOD,2020-01-01,558.56,2021-01-01,332.63,0.6792231608694344,"366 days, 0:00:00",0.019670741122370744,34.529617193577984
497,2761,2021-01-01,COFORGE,2020-01-01,2722.25,2021-01-01,1578.2,0.7249081231783043,"366 days, 0:00:00",0.021340184245739403,33.96915953633499
498,2685,2021-01-01,TORNTPHARM,2020-01-01,1397.525,2021-01-01,921.85,0.5160004339100722,"366 days, 0:00:00",0.015256356540374091,33.82199626395332
499,2747,2021-01-01,BIOCON,2020-01-01,465.75,2021-01-01,294.55,0.5812255983703954,"366 days, 0:00:00",0.017211032137581565,33.77052542370462
500,2680,2021-01-01,SRF,2020-01-01,1136.24,2021-01-01,687.91,0.6517276969370994,"366 days, 0:00:00",0.019360940550354023,33.6619853380616
501,2697,2021-01-01,LALPATHLAB,2020-01-01,2407.2,2021-01-01,1533.4,0.5698447893569842,"366 days, 0:00:00",0.017490729817472947,32.5798177265147
502,2676,2021-01-01,SAIL,2020-01-01,74.5,2021-01-01,42.9,0.7365967365967366,"366 days, 0:00:00",0.02262713415312406,32.553691139672544
503,2743,2021-01-01,BERGEPAINT,2020-01-01,767.05,2021-01-01,517.45,0.48236544593680525,"366 days, 0:00:00",0.01638008132133816,29.44829372174318
504,2698,2021-01-01,AARTIIND,2020-01-01,630.25,2021-01-01,418.9,0.5045356887085224,"366 days, 0:00:00",0.018338801801976008,27.51192221588646
505,2756,2021-01-01,MUTHOOTFIN,2020-01-01,1213.35,2021-01-01,760.6,0.5952537470418089,"366 days, 0:00:00",0.021812779948675316,27.289219826286217
506,2668,2021-01-01,TCS,2020-01-01,2928.25,2021-01-01,2167.6,0.35091806606384945,"366 days, 0:00:00",0.013009985044444389,26.972979973847153
507,2779,2021-01-01,IDEA,2020-01-01,11.2,2021-01-01,6.1,0.8360655737704918,"366 days, 0:00:00",0.03299811173790475,25.336770188886533
508,2717,2021-01-01,GLENMARK,2020-01-01,502.6,2021-01-01,345.7,0.45386172982354656,"366 days, 0:00:00",0.018366576992764602,24.711285614207945
509,2721,2021-01-01,HAVELLS,2020-01-01,909.9,2021-01-01,649.5,0.4009237875288683,"366 days, 0:00:00",0.016859717868806808,23.779982004956434
510,2886,2021-07-01,ADANIENT,2020-07-01,1490.25,2021-07-01,157.65,8.45290199809705,"365 days, 0:00:00",0.029337072172764555,288.13038834681015
511,2820,2021-07-01,SAIL,2020-07-01,126.95,2021-07-01,30.35,3.1828665568369026,"365 days, 0:00:00",0.02262713415312406,140.6659162091658
512,2839,2021-07-01,DEEPAKNTR,2020-07-01,1882.35,2021-07-01,478.75,2.9318015665796344,"365 days, 0:00:00",0.02162183802596596,135.59446532985743
513,2948,2021-07-01,JSWSTEEL,2020-07-01,680.55,2021-07-01,191.45,2.5547140245494906,"365 days, 0:00:00",0.019382537727827467,131.80492979934684
514,2838,2021-07-01,TATASTEEL,2020-07-01,116.355,2021-07-01,32.37,2.5945319740500468,"365 days, 0:00:00",0.019955394667812227,130.0165703179497
515,2829,2021-07-01,TATAMOTORS,2020-07-01,344.25,2021-07-01,100.75,2.4168734491315136,"365 days, 0:00:00",0.022074076849825628,109.48921966585459
516,2858,2021-07-01,WIPRO,2020-07-01,539.35,2021-07-01,219.05,1.462223236703949,"365 days, 0:00:00",0.013698988606099588,106.73950309389133
517,2889,2021-07-01,APOLLOHOSP,2020-07-01,3678.45,2021-07-01,1319.65,1.7874436403591858,"365 days, 0:00:00",0.017672427633646032,101.14307312008016
518,2804,2021-07-01,MINDTREE,2020-07-01,2581.05,2021-07-01,923.7,1.7942513803182851,"365 days, 0:00:00",0.018139982231714494,98.91141884259179
